TCONST	TITLETYPE	PRIMARYTITLE	ORIGINALTITLE	ISADULT	STARTYEAR	ENDYEAR	RUNTIMEMINUTES	GENRES	AVERAGERATING	NUMVOTES	TITLETYPE_NEW	SHOW_ID	TYPE	TITLE	DIRECTOR	CAST	COUNTRY	DATE_ADDED	RELEASE_YEAR	RATING	DURATION	LISTED_IN	DESCRIPTION
tt0459327	movie	Gie	Gie	0	2005		147	Biography,Drama	7.6	811	Movie	81016337	Movie	Gie	Riri Riza	Nicholas Saputra, Sita Nursanti, Lukman Sardi, Indra Birowo, Wulan Guritno, Thomas Nawilis, Tutie Kirana, Robby Tumewu, Jonathan Mulia	Indonesia	September 15, 2018	2005	TV-14	141 min	Dramas, International Movies	Indonesian activist Soe Hok Gie experiences a political awakening during the tumultuous regimes of Suharto and Sukarno. Inspired by true events.
tt0246460	movie	Die Another Day	Die Another Day	0	2002		133	Action,Adventure,Thriller	6.1	198969	Movie	60024927	Movie	Die Another Day	Lee Tamahori	Pierce Brosnan, Halle Berry, Toby Stephens, Rick Yune, Rosamund Pike, Judi Dench, John Cleese, Michael Madsen, Will Yun Lee, Kenneth Tsang, Emilio Echevarría, Mikhail Gorevoy, Lawrence Makoare, Colin Salmon, Samantha Bond	United Kingdom, United States	December 31, 2019	2002	PG-13	133 min	Action & Adventure	Pierce Brosnan's final outing as 007 finds James Bond facing off against a North Korean terrorist who's in league with a British diamond merchant.
tt0222270	movie	Phir Bhi Dil Hai Hindustani	Phir Bhi Dil Hai Hindustani	0	2000		160	Comedy,Drama,Musical	6.2	6482	Movie	60000722	Movie	Phir Bhi Dil Hai Hindustani	Aziz Mirza	Shah Rukh Khan, Juhi Chawla, Paresh Rawal, Satish Shah, Dilip Tahil, Govind Namdeo, Smita Jaykar, Shakti Kapoor, Johnny Lever	India	April 1, 2018	2000	TV-PG	159 min	Comedies, Dramas, International Movies	In this Bollywood entertainment, two journalists, Ajay and Ria, work for rival TV stations and compete heavily to mask their feelings for each other.
tt0128442	movie	Rounders	Rounders	0	1998		121	Crime,Drama	7.3	139076	Movie	17236920	Movie	Rounders	John Dahl	Matt Damon, Edward Norton, John Turturro, Gretchen Mol, Famke Janssen, John Malkovich, Martin Landau, Michael Rispoli, Josh Mostel, Tom Aldredge	United States	November 1, 2019	1998	R	121 min	Dramas	A law student befriends and "befoes" a fellow gambling addict and a club owner, and tensions run high when they must come up with $15k in just 5 days.
tt0296574	movie	Company	Company	0	2002		155	Action,Crime,Drama	8.0	13876	Movie	60036613	Movie	Company	Ram Gopal Varma	Ajay Devgn, Vivek Oberoi, Mohanlal, Manisha Koirala, Seema Biswas, Antara Mali, Akash Khurana, Madan Joshi, Vijay Raaz, Rajpal Yadav	India	March 1, 2018	2002	TV-MA	137 min	Action & Adventure, Dramas, International Movies	Following a misunderstanding, a gangster and his boss part ways and become bitter enemies – with devastating consequences.
tt0104036	movie	The Crying Game	The Crying Game	0	1992		112	Crime,Drama,Romance	7.2	49289	Movie	70020296	Movie	The Crying Game	Neil Jordan	Stephen Rea, Miranda Richardson, Forest Whitaker, Jaye Davidson, Adrian Dunbar, Breffini McKenna, Joe Savino, Birdie Sweeney, Andree Bernard, Jim Broadbent	United Kingdom, Japan, United States	January 1, 2020	1992	R	112 min	Classic Movies, Independent Movies, Thrillers	IRA terrorist Fergus bonds with his prisoner, Jody. Jody tells Fergus of his girlfriend, Dil, with whom Fergus later falls in love.
tt0120891	movie	Wild Wild West	Wild Wild West	0	1999		106	Action,Comedy,Sci-Fi	4.9	149340	Movie	22007250	Movie	Wild Wild West	Barry Sonnenfeld	Will Smith, Kevin Kline, Kenneth Branagh, Salma Hayek, M. Emmet Walsh, Ted Levine, Frederique Van Der Wal, Musetta Vander, Sofia Eng, Bai Ling	United States	January 1, 2020	1999	PG-13	106 min	Action & Adventure, Comedies, Sci-Fi & Fantasy	Armed with an ingenious arsenal, two top-notch government agents are tasked with tracking down a diabolical scientist in this futuristic Western.
tt0038171	short	Thunderbolt	Thunderbolt	0	1947		44	Documentary,History,Short	6.6	480	Movie	80119193	Movie	Thunderbolt	William Wyler, John Sturges	James Stewart, Lloyd Bridges	United States	March 31, 2017	1947	TV-14	42 min	Classic Movies, Documentaries	A P-47 Thunderbolt squadron is shown in preparation, at play and in bombing raids aiming to halt Nazi supply lines and aid Allied ground troops.
tt0053965	movie	Jis Desh Men Ganga Behti Hai	Jis Desh Men Ganga Behti Hai	0	1960		167	Drama,Musical,Romance	7.4	394	Movie	60001407	Movie	Jis Desh Men Ganga Behti Hai	Radhu Karmakar	Raj Kapoor, Padmini, Pran, Chanchal, Lalita Pawar, Raj Mehra, Tiwari, Nana Palsikar, Nayampally, Sulochana Chatterjee		December 31, 2019	1960	TV-14	181 min	Action & Adventure, Dramas, International Movies	Falling in with a band of outlaws during a holy pilgrimage, a country boy tries to change their violent ways ahead of a showdown with the authorities.
tt0116260	movie	Eye for an Eye	Eye for an Eye	0	1996		101	Crime,Drama,Thriller	6.2	12865	Movie	60022413	Movie	Eye for an Eye	John Schlesinger	Sally Field, Kiefer Sutherland, Ed Harris, Beverly D'Angelo, Charlayne Woodard, Joe Mantegna, Olivia Burnette, Alexandra Kyle, Keith David, Philip Baker Hall	United States	November 20, 2019	1996	R	101 min	Dramas, Thrillers	Grieving mother Karen McCann takes justice into her own hands when the man who raped and murdered her daughter is freed on a technicality.
tt0102492	movie	My Girl	My Girl	0	1991		102	Comedy,Drama,Family	6.9	69131	Movie	786137	Movie	My Girl	Howard Zieff	Dan Aykroyd, Jamie Lee Curtis, Macaulay Culkin, Anna Chlumsky, Richard Masur, Griffin Dunne, Ann Nelson, Peter Michael Goetz, Jane Hallaren, Anthony R. Jones	United States	January 1, 2020	1991	PG-13	102 min	Dramas	This coming-of-age charmer follows a summer in the life of an 11-year-old girl who learns about love and loss as she grapples with profound changes.
tt0348662	movie	Kucch To Hai	Kucch To Hai	0	2003		143	Horror,Mystery	4.2	779	Movie	70007056	Movie	Kucch To Hai	Anil V. Kumar	Tusshar Kapoor, Esha Deol, Natasha, Jeetendra, Rishi Kapoor	India	May 15, 2019	2003	TV-14	136 min	Dramas, International Movies, Thrillers	A student tries to steal a test from a teacher's home, leaving him for dead after an accident. A string of murders may be the professor's revenge.
tt0109506	movie	The Crow	The Crow	0	1994		102	Action,Drama,Fantasy	7.6	161244	Movie	408911	Movie	The Crow	Alex Proyas	Brandon Lee, Rochelle Davis, Ernie Hudson, Michael Wincott, Bai Ling, Sofia Shinas, Anna Levine, David Patrick Kelly, Angel David, Laurence Mason, Michael Massee, Tony Todd, Jon Polito	United States	January 1, 2019	1994	R	102 min	Action & Adventure, Cult Movies, Sci-Fi & Fantasy	One year after Eric Draven and his fiancée are murdered, Draven – watched over by a hypnotic crow – returns from the grave to exact revenge.
tt0081353	movie	Popeye	Popeye	0	1980		114	Adventure,Comedy,Family	5.3	28363	Movie	60028294	Movie	Popeye	Robert Altman	Robin Williams, Shelley Duvall, Ray Walston, Paul Dooley, Paul L. Smith, Richard Libertini, Donald Moffat, Macintyre Dixon, Roberta Maxwell, Donovan Scott	United States	November 24, 2019	1980	PG	114 min	Action & Adventure, Children & Family Movies, Comedies	During a storm that wrecks his ship, super-strong sailor Popeye washes ashore and winds up rooming at the Oyl household, where he meets Olive.
tt0138487	movie	Head On	Head On	0	1998		104	Drama,Romance	6.5	3958	Movie	60000677	Movie	Head On	Ana Kokkinos	Alex Dimitriades, Paul Capsis, Julian Garner, Tony Nikolakopoulos, Elena Mandalis, Eugenia Fragos, Damien Fotiou, Andrea Mandalis, Maria Mercedes, Dora Kaskanis, Alex Papps, Vassili Zappa	Australia	August 25, 2018	1998	TV-MA	104 min	Dramas, Independent Movies, LGBTQ Movies	This edgy drama follows 19-year-old Ari, a gay Greek-Australian whose roiling ethnic- and sexual-identity struggles lead to a wild, 24-hour odyssey.
tt0256278	tvSeries	Power Rangers Time Force	Power Rangers Time Force	0	2001	2001	30	Action,Adventure,Crime	6.9	1908	TV Show	70213075	TV Show	Power Rangers Time Force		Jason Faunt, Erin Cahill, Kevin Kleinberg, Deborah Estelle Phillips, Michael Copon, Daniel Southworth, Vernon Wells, Kate Sheldon, Edward Lawrence Albert, Brianne Siddall, Terence J. Rotolo, Eddie Frierson	United States	January 1, 2016	2001	TV-Y7-FV	1 Season	Kids' TV	The team launches a new campaign against evil in the year 3000, when the imprisoned criminal mastermind Ransik is freed by his daughter.
tt0143145	movie	The World Is Not Enough	The World Is Not Enough	0	1999		128	Action,Adventure,Thriller	6.4	182680	Movie	28371873	Movie	The World Is Not Enough	Michael Apted	Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards, Robbie Coltrane, Judi Dench, Desmond Llewelyn, John Cleese, Maria Grazia Cucinotta	United Kingdom, United States	December 31, 2019	1999	PG-13	128 min	Action & Adventure	Greed, revenge, world domination: It's all in a day's work for James Bond, who's on a mission to protect an oil heiress from a notorious terrorist.
tt0275225	tvShort	Benji's Very Own Christmas Story	Benji's Very Own Christmas Story	0	1978		25	Family,Short	5.2	220	Movie	70002129	Movie	Benji's Very Own Christmas Story	Joe Camp	Ron Moody, Patsy Garrett, Cynthia Smith	United States	October 3, 2018	1978	TV-G	25 min	Children & Family Movies	While on a press tour, Benji goes behind the scenes of Santa's workshop. But Santa has a devastating secret, so it's up to Benji to save Christmas.
tt0449994	movie	Jodhaa Akbar	Jodhaa Akbar	0	2008		213	Action,Drama,History	7.6	28388	Movie	70090035	Movie	Jodhaa Akbar	Ashutosh Gowariker	Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha, Suhasini Mulay, Ila Arun, Raza Murad, Kulbhushan Kharbanda, Abeer Abrar	India	October 1, 2018	2008	TV-14	214 min	Action & Adventure, Dramas, International Movies	In 16th-century India, what begins as a strategic alliance between a Mughal emperor and a Hindu princess becomes a genuine opportunity for true love.
tt0158622	movie	The Flintstones in Viva Rock Vegas	The Flintstones in Viva Rock Vegas	0	2000		90	Comedy,Family,Romance	3.6	20694	Movie	60000921	Movie	The Flintstones in Viva Rock Vegas	Brian Levant	Mark Addy, Stephen Baldwin, Kristen Johnston, Jane Krakowski, Joan Collins, Thomas Gibson, Alan Cumming	United States	October 1, 2019	2000	PG	91 min	Children & Family Movies, Comedies, Romantic Movies	Yabba-dabba-doo! Digital dinosaurs rule the day when Fred, Barney, Betty and Wilma take Vegas by storm in this prequel that posits their lives before marriage.
tt0114231	movie	Ram Jaane	Ram Jaane	0	1995		122	Action,Crime,Drama	5.4	3508	Movie	24081514	Movie	Ram Jaane	Rajiv Mehra	Shah Rukh Khan, Juhi Chawla, Vivek Mushran, Pankaj Kapur, Puneet Issar, Tinnu Anand, Deven Verma, Gulshan Grover, Amrit Pal, Arun Bali	India	May 15, 2017	1995	TV-14	142 min	Dramas, International Movies, Music & Musicals	Two boyhood pals – one righteous, the other a criminal – take very different paths to adulthood. Their love for the same woman may prove disastrous.
tt0170016	movie	How the Grinch Stole Christmas	How the Grinch Stole Christmas	0	2000		104	Comedy,Family,Fantasy	6.2	195772	Movie	60000901	Movie	How the Grinch Stole Christmas	Ron Howard	Jim Carrey, Taylor Momsen, Jeffrey Tambor, Christine Baranski, Bill Irwin, Molly Shannon, Clint Howard, Josh Ryan Evans, Mindy Sterling, Anthony Hopkins	United States	June 1, 2017	2000	PG	105 min	Children & Family Movies, Comedies	The Grinch decides to rob Whoville of Christmas – but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart.
tt0292490	movie	Dil Chahta Hai	Dil Chahta Hai	0	2001		183	Comedy,Drama,Romance	8.1	63907	Movie	60021525	Movie	Dil Chahta Hai	Farhan Akhtar	Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity Zinta, Sonali Kulkarni, Dimple Kapadia, Ayub Khan, Rajat Kapoor, Suhasini Mulay, Ahmed Khan	India	December 15, 2019	2001	TV-14	185 min	Comedies, Dramas, International Movies	Inseparable childhood friends Akash, Sameer and Siddharth are just out of college. Nothing comes between them – until they each fall in love.
tt0473367	movie	Jaane Tu... Ya Jaane Na	Jaane Tu... Ya Jaane Na	0	2008		155	Comedy,Drama,Romance	7.5	24349	Movie	70089214	Movie	Jaane Tu... Ya Jaane Na	Abbas Tyrewala	Imran Khan, Genelia D'souza, Manjari Fadnis, Ayaz Khan, Karan Makhija, Sugandha Garg, Nirav Mehta, Alishka Varde, Renuka Kunzru, Prateik Babbar, Ratna Pathak Shah	India	December 8, 2017	2008	TV-PG	147 min	Comedies, International Movies, Music & Musicals	Soft-spoken Jai and spitfire beauty Aditi couldn't be more different – but their family and friends know that they're a perfect match.
tt0408976	movie	Krishna Cottage	Krishna Cottage	0	2004		124	Horror,Mystery	5.1	867	Movie	70025612	Movie	Krishna Cottage	Santram Varma	Sohail Khan, Isha Koppikar, Natasha, Rati Agnihotri	India	May 31, 2019	2004	TV-MA	124 min	Action & Adventure, Horror Movies, International Movies	True love is put to the test when another woman comes between a pair of star-crossed young lovers in this thriller.
tt0136153	movie	English Babu Desi Mem	English Babu Desi Mem	0	1996		170	Comedy,Drama,Musical	4.7	2060	Movie	20764666	Movie	English Babu Desi Mem	Praveen Nischol	Shah Rukh Khan, Sonali Bendre, Rajeshwari, Saeed Jaffrey, Kiran Kumar, Baba Brahmbhatt, Ishita Haria, Sunny Singh, Gulshan Bawra	India	May 1, 2017	1996	TV-14	163 min	Comedies, Dramas, International Movies	After his brother dies, wealthy Vikram reluctantly returns to India and forms a surprise bond with his orphaned nephew and the showgirl raising him.
tt0120586	movie	American History X	American History X	0	1998		119	Drama	8.5	998380	Movie	18002692	Movie	American History X	Tony Kaye	Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien, Ethan Suplee, Fairuza Balk, Avery Brooks, Elliott Gould, Stacy Keach, William Russ, Guy Torry	United States	November 1, 2019	1998	R	119 min	Dramas	A neo-Nazi gets sent to prison for murder and comes out a changed man. But can he prevent his younger brother from following in his footsteps?
tt0120347	movie	Tomorrow Never Dies	Tomorrow Never Dies	0	1997		119	Action,Adventure,Thriller	6.5	175455	Movie	17016471	Movie	Tomorrow Never Dies	Roger Spottiswoode	Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher, Joe Don Baker, Judi Dench, Ricky Jay, Götz Otto, Desmond Llewelyn, Vincent Schiavelli	United Kingdom, United States	December 31, 2019	1997	PG-13	119 min	Action & Adventure	Pierce Brosnan stars in this 007 installment, which teams the secret agent and a sexy Chinese superspy against a megalomaniacal media mogul.
tt0070379	movie	Mean Streets	Mean Streets	0	1973		112	Crime,Drama,Thriller	7.3	93843	Movie	70001958	Movie	Mean Streets	Martin Scorsese	Robert De Niro, Harvey Keitel, David Proval, Amy Robinson, Richard Romanus, Cesare Danova, Victor Argo, George Memmoli	United States	July 1, 2019	1973	R	112 min	Classic Movies, Dramas, Independent Movies	In New York's Little Italy, a low-level hoodlum wrestles with loyalty to his mobster uncle, his faith and his friendship with an inveterate gambler.
tt0472160	movie	Penelope	Penelope	0	2006		104	Comedy,Fantasy,Romance	6.7	58799	Movie	70063591	Movie	Penelope	Mark Palansky	Christina Ricci, James McAvoy, Catherine O'Hara, Peter Dinklage, Simon Woods	United Kingdom, United States	April 1, 2019	2006	PG	89 min	Children & Family Movies, Comedies, Romantic Movies	In this modern fairy tale, a young woman cursed with the nose of a pig lives her life in seclusion – until an unlikely beau stumbles onto the scene.
tt0476848	movie	Ramji Londonwaley	Ramji Londonwaley	0	2005		154	Comedy,Drama,Family	6.7	942	Movie	81213887	Movie	Ramji Londonwaley	Sanjay Dayma	Madhavan, Samita Bangargi, Harsh Chhaya, Rajendranath Zutshi, Shikha Shalu Varma, Satish Shah, Akhilendra Mishra	India	December 31, 2019	2005	TV-14	154 min	Comedies, Dramas, International Movies	A small-town cook moves to London to earn a living, but from his employer’s sudden death to the immigration officials on his trail, plans soon go sour.
tt0058547	movie	Sangam	Sangam	0	1964		238	Drama,Musical,Romance	7.5	1451	Movie	60002818	Movie	Sangam	Raj Kapoor	Raj Kapoor, Vyjayanthimala, Rajendra Kumar, Lalita Pawar, Achala Sachdev, Hari Shivdasani, Raj Mehra, Iftekhar	India	December 31, 2019	1964	TV-14	228 min	Classic Movies, Dramas, International Movies	Returning home from war after being assumed dead, a pilot weds the woman he has long loved, unaware that she had been planning to marry his best friend.
tt0110912	movie	Pulp Fiction	Pulp Fiction	0	1994		154	Crime,Drama	8.9	1748057	Movie	880640	Movie	Pulp Fiction	Quentin Tarantino	John Travolta, Samuel L. Jackson, Uma Thurman, Harvey Keitel, Tim Roth, Amanda Plummer, Maria de Medeiros, Ving Rhames, Eric Stoltz, Rosanna Arquette, Christopher Walken, Bruce Willis	United States	January 1, 2019	1994	R	154 min	Classic Movies, Cult Movies, Dramas	This stylized crime caper weaves together stories featuring a burger-loving hit man, his philosophical partner and a washed-up boxer.
tt0219699	movie	The Gift	The Gift	0	2000		112	Drama,Fantasy,Horror	6.6	61458	Movie	60003508	Movie	The Gift	Sam Raimi	Cate Blanchett, Giovanni Ribisi, Keanu Reeves, Katie Holmes, Greg Kinnear, Hilary Swank, Michael Jeter, Kim Dickens, Gary Cole, Rosemary Harris, J.K. Simmons, Chelcie Ross, John Beasley	United States	November 20, 2019	2000	R	112 min	Dramas, Thrillers	When the authorities find a drowned woman's body, a small-town psychic starts having visions of who committed the murder.
tt0106538	movie	The Mad Monk	Chai Gong	0	1993		89	Comedy,Fantasy	6.2	1401	Movie	80997793	Movie	The Mad Monk	Johnny To	Stephen Chow, Maggie Cheung, Anthony Wong Chau-Sang, Kirk Wong, Ng Man-Tat, Anita Mui	Hong Kong	August 16, 2018	1993	TV-14	85 min	Comedies, International Movies, Sci-Fi & Fantasy	To avoid punishment for his misdeeds, an arrogant god accepts a mission to reform three mortals on earth, where he must also contend with a demon.
